LAT,LON,PlantType,PLCO2RTA_hourly,Capacity,Total_generation_Sum,Non_Zero_Hours_Count,Average_generation_p_hour
38.638333,-77.414722,Landfill Gas,0.0,6.511384616,4694.708308136019,3605,1.302276923200005
38.64252709536526,-80.61383728857628,Onshore Wind,0.0,225.83999999999997,84514.12657420684,7210,11.721792867435068
38.643527,-121.505506,Solar PV,0.0,1.0,70.29602411896408,282,0.2492766812729223
38.643611,-121.163889,Solar PV,0.0,1.0,70.29602411896408,282,0.2492766812729223
38.645119,-121.172999,Solar PV,0.0,1.0,70.29602411896408,564,0.12463834063646115
38.645961,-121.162623,Solar PV,0.0,5.2,365.539325418613,282,1.296238742619195
38.652731,-121.393336,Combustion Turbine,28864.45691633274,77.0,272.153065376731,14,19.4395046697665
38.653455,-87.209215,Solar PV,0.0,4.0,348.687396814782,296,1.1779979622121013
38.659722,-121.7294,Solar PV,0.0,0.99904489,89.46749702647645,287,0.3117334391166427
38.6603,-90.1317,Landfill Gas,3009.3456000000074,2.4000000000000004,1730.4000000000042,2163,0.8000000000000019
38.663992,-75.400542,Solar PV,0.0,3.9,332.76049038414294,272,1.223384155824055
38.6642,-90.1764,Combustion Turbine,0.0,488.0,0.0,0,0.0
38.6658,-96.9492,Combustion Turbine,2596.2335625,1.5,1081.5,721,1.5
38.6658,-88.4625,Combustion Turbine,0.0,9.0,0.0,0,0.0
38.6681,-76.8678,Combined Cycle,235821.06999999878,230.0,165829.99999999919,2163,76.66666666666629
38.6693,-88.4635,Combustion Turbine,0.0,5.4,0.0,0,0.0
38.6714,-88.4894,Combustion Turbine,0.0,3.7,0.0,0,0.0
38.6716,-87.2931,Combustion Turbine,96165.49271236573,450.0,714.5463427030793,48,14.886382139647484
38.674894,-121.713362,Solar PV,0.0,0.899140401,80.52074732382873,287,0.28056009520497815
38.6803,-94.4824,Combustion Turbine,313373.02639999957,303.3,145714.0999999998,1442,67.36666666666657
38.6892,-77.2375,Landfill Gas,0.0,6.08492308,2193.614770339996,5768,0.3803076924999993
38.690186,-121.586514,Solar PV,0.0,7.0,492.0721688327488,282,1.7449367689104567
38.6905,-121.7371,Biomass,77.60057470208956,14.36781609,10359.195400889941,721,14.367816089999918
38.692778,-121.9325,Onshore Wind,0.0,1.0,296.8871147359169,721,0.4117713103133383
38.695,-77.2411,Municipal Solid Waste,207540.9632518899,196.0,79792.37494446983,5768,13.833629498001011
38.695519,-76.827785,Combined Cycle,655907.76,755.0,544355.0,2163,251.66666666666666
38.6972,-90.1283,Fossil Waste,131193.972,78.0,56238.0,721,78.0
38.697606,-99.729289,Onshore Wind,0.0,198.6,75767.51132265358,721,105.08670086359719
38.6996,-88.5392,Combustion Turbine,0.0,300.0,0.0,0,0.0
38.7,-83.8181,Coal Steam,1565012.0639999998,1346.0,602756.0,2163,209.0
38.70318023922564,-77.48066811055422,Combustion Turbine,0.0,31.0,0.0,0,0.0
38.709545,-86.469676,Solar PV,0.0,1.1,95.88903412406512,296,0.3239494396083281
38.717509,-75.288789,Solar PV,0.0,1.5,127.98480399390127,272,0.470532367624637
38.7228,-104.7817,Solar PV,0.0,1.5,156.9727398580065,297,0.5285277436296515
38.725278,-77.509722,Combustion Turbine,0.0,3.4,0.0,0,0.0
38.734218,-84.405901,Landfill Gas,0.0,3.2,2307.2000000000057,2884,0.8000000000000019
38.7378,-85.4206,Coal Steam,2656341.744,1176.0,847896.0,4326,196.0
38.74054,-77.508061,Combustion Turbine,0.0,24.3,0.0,0,0.0
38.7412,-89.6849,Combustion Turbine,0.0,16.8,0.0,0,0.0
38.7417,-89.6847,Combustion Turbine,0.0,3.6,0.0,0,0.0
38.7443,-77.4974,Combustion Turbine,0.0,17.9,0.0,0,0.0
38.7497,-85.035,Coal Steam,0.0,1919.0,0.0,0,0.0
38.752347,-77.462918,Combustion Turbine,0.0,4.0,0.0,0,0.0
38.7538,-93.9983,Combustion Turbine,125243.70864952757,243.0,2818.001342731007,37,25.387399484063124
38.7551,-95.8368,Combustion Turbine,1559.2806,3.6,42.6,44,0.44999999999999996
38.757689,-75.602031,Solar PV,0.0,1.3,110.92016346138111,272,0.4077947186080188
38.758919,-91.778841,Nuclear,0.0,1190.0,743960.9338201878,689,1079.7691347172538
38.760695,-77.62089,Combustion Turbine,0.0,1.7,0.0,0,0.0
38.761389,-122.975278,Solar PV,0.0,0.99904489,89.46749702647645,287,0.3117334391166427
38.7619,-89.0128,Combustion Turbine,0.0,207.0,0.0,0,0.0
38.764905,-95.192006,Combustion Turbine,0.0,6.0,0.0,0,0.0
38.772903,-76.138912,Solar PV,0.0,1.5,127.98480399390127,272,0.470532367624637
38.773056,-123.017778,Solar PV,0.0,1.498567335,134.20124553971445,287,0.46760015867496324
38.7745,-104.7458,Solar PV,0.0,2.0,209.29698647734213,297,0.7047036581728692
38.7745,-95.1867,Combustion Turbine,5193.256200000014,2.9,1973.047222199006,2675,0.725000000000002
38.7786,-76.0769,Combustion Turbine,0.0,31.9,0.0,0,0.0
38.782931,-75.164903,Onshore Wind,0.0,2.0,25.350537361074633,721,0.0351602459931687
38.7875,-94.9861,Combustion Turbine,0.0,312.9,0.0,0,0.0
38.78758,-94.277689,Combustion Turbine,122350.41435988288,70.9,45.560013658604866,1,45.560013658604866
38.7928,-121.3811,Combined Cycle,150286.2237189383,151.0,108789.33751045939,2162,50.330248847434895
38.7931,-94.3006,Combined Cycle,0.0,616.0,0.0,0,0.0
38.795,-76.07,Combustion Turbine,8073969.245,37.0,185.0,40,4.625
38.8003,-86.4511,Combustion Turbine,114215.269863684,264.1,56074.20485947098,1280,14.602657515487232
38.8014,-77.1288,Municipal Solid Waste,41667.528112616266,29.099999999999998,11846.725055530776,2163,5.476988005330919
38.8067,-87.2472,IGCC,1102355.905,595.0,428995.0,2163,198.33333333333334
38.810677,-121.323807,Combustion Turbine,76838.59592211773,42.4,7653.55468810478,386,19.827861886281813
38.8164,-86.8842,Solar PV,0.0,7.1,618.9201293462381,296,2.09094638292648
38.820556,-77.018333,Non-Fossil Waste,0.0,12.0,8652.0,2163,4.0
38.824444,-104.833333,Coal Steam,421488.496,208.0,149968.0,1442,104.0
38.824863,-76.773149,Landfill Gas,0.0,0.8,403.76000000000147,721,0.560000000000002
38.830833,-94.890278,Combustion Turbine,0.0,27.0,0.0,0,0.0
38.8319,-121.313652,Biomass,540.630799999997,24.4,17592.3999999999,721,24.39999999999986
38.835751950675075,-77.27658048323957,Combustion Turbine,0.0,44.0,0.0,0,0.0
38.835751950675075,-77.27658048323957,Landfill Gas,0.0,3.04246154,1096.807385169998,2884,0.3803076924999993
38.838056,-121.341944,Landfill Gas,0.0,4.800000000000001,3460.8000000000084,4326,0.8000000000000019
38.841667,-98.299444,Onshore Wind,0.0,201.0,67406.62517149452,721,93.49046487031141
38.847585,-76.785912,Landfill Gas,0.0,3.2,1615.0400000000059,2884,0.560000000000002
38.85237529686399,-77.30087564383511,Combustion Turbine,0.0,44.0,0.0,0,0.0
38.85237529686399,-77.30087564383511,Landfill Gas,0.0,3.04246154,1096.807385169998,2884,0.3803076924999993
38.8608,-84.6556,Landfill Gas,0.0,4.7,3388.7000000000057,3605,0.9400000000000016
38.8615,-94.2982,Combustion Turbine,329710.3838900592,242.1,155.57234565230235,4,38.89308641307559
38.8615,-94.2982,Solar PV,2310.8639613784,3.0,327.1111962384103,300,1.0903706541280342
38.8675,-84.2289,Coal Steam,2897086.08,1344.0,969024.0,721,1344.0
38.868095,-91.94778,Combustion Turbine,67733.23589999964,25.3,18241.2999999999,2163,8.433333333333287
38.879936,-98.160159,Onshore Wind,0.0,100.8,38456.01783143748,721,53.33705663167473
38.881389,-104.816944,O/G Steam,0.0,55.0,0.0,0,0.0
38.881719,-86.032969,Solar PV,0.0,1.1,95.88903412406512,296,0.3239494396083281
38.885709,-77.028373,Combustion Turbine,9055.161,9.0,6489.0,1442,4.5
38.890552,-101.751525,Combustion Turbine,0.0,2.9,0.0,0,0.0
38.892653,-98.168876,Onshore Wind,0.0,148.5,49800.417104313114,721,69.07131359821514
38.893333,-98.856944,Combustion Turbine,15688.802174383323,14.4,1865.1387202219357,598,2.2791482938689023
38.895,-83.903,Landfill Gas,0.0,4.5,3244.5,2163,1.5
38.899722,-98.839444,Combustion Turbine,8575.5,12.0,42.0,7,3.0
38.9032,-121.3097,Biomass,0.0,11.3317757,8170.21027970015,721,11.331775700000208
38.9036,-84.8514,Coal Steam,1397637.6,600.0,432600.0,721,600.0
38.90478149183161,-77.01629654382738,Solar PV,0.0,211.937253,19656.45825195081,266,73.89645959380005
38.907778,-76.864444,Solar PV,0.0,2.0,185.4931870042765,266,0.6973428082867538
38.9099,-86.9473,Solar PV,0.0,1.1,95.88903412406512,296,0.3239494396083281
38.9144,-82.1289,Coal Steam,2180564.438,962.0,693602.0,3605,192.4
38.915479,-90.290247,Coal Steam,0.0,972.0,0.0,0,0.0
38.923056,-75.453333,Solar PV,0.0,11.8,1006.8137914186902,272,3.701521291980479
38.929,-78.18,Solar PV,0.0,2.5,198.49490641399885,277,0.7165881097978298
38.9303,-99.3617,Combustion Turbine,82156.71362445374,101.39999999999999,38933.93212147665,4525,6.399987288666065
38.9347,-82.1158,Coal Steam,5545742.76,2598.0,1873158.0,1442,1299.0
38.935,-104.212,Onshore Wind,0.0,247.3651432,89878.87281165006,721,124.65863080672685
38.9361,-88.2781,Coal Steam,1192016.229305599,595.0,8645.591629290968,18,480.31064607172044
38.94037,-76.045658,Solar PV,0.0,10.0,853.2320266260075,272,3.13688245083091
38.953389,-76.083244,Solar PV,0.0,1.5,127.98480399390127,272,0.470532367624637
38.957901,-104.806627,Solar PV,0.0,5.5,575.5667128126909,297,1.9379350599753902
38.960519,-112.36327,Solar PV,0.0,48.86182563,4899.729108596311,300,16.3324303619877
38.964646,-92.316768,Biomass,3172.2019999999998,38.0,27398.0,1442,19.0
38.964646,-92.316768,Combustion Turbine,1051.8353999999972,12.6,9084.599999999975,6489,1.3999999999999961
38.964646,-92.316768,Landfill Gas,250.437,3.0,2163.0,2163,1.0
38.964646,-92.316768,O/G Steam,1586.1009999999999,19.0,13699.0,721,19.0
38.971667,-78.177222,Combined Cycle,1215410.042800006,1472.2,1061456.2000000053,2884,368.05000000000183
38.976718,-74.906513,Solar PV,0.0,1.461156352,124.6705395434425,272,0.45834757185089153
38.9794,-81.9344,Coal Steam,2678453.565,1299.0,936579.0,721,1299.0
38.985844,-76.935478,Combustion Turbine,107446.58782666548,18.8,13554.799999999848,1442,9.399999999999896
38.985844,-76.935478,O/G Steam,0.0,2.0,0.0,0,0.0
38.993056,-75.4375,Solar PV,0.0,1.2,102.38784319512094,272,0.37642589409970934
38.99854551511101,-105.54781469615003,Combustion Turbine,2855.0796052631576,2.0,38.0,19,2.0
38.99854551511101,-105.54781469615003,Onshore Wind,0.0,467.774316,169963.4302086284,1442,117.8664564553595
38.99854551511101,-105.54781469615003,Solar PV,0.0,177.140852,18537.523252814433,297,62.41590320812941
39.003873,-99.41416100000001,Onshore Wind,0.0,205.7,78476.21892784424,721,108.8435768763443
39.0072,-95.269167,Coal Steam,1034056.4779508628,474.0,323162.1501774814,1402,234.215969293305
39.0072,-79.8866,Onshore Wind,0.0,97.6,36861.445511205995,721,51.12544453704022
39.00843255507433,-94.3461678328725,O/G Steam,116730.98339999998,93.0,67053.0,2163,31.0
39.0192,-92.2629,Combustion Turbine,205237.2,140.0,100940.0,2884,35.0
39.021,-76.926,Solar PV,0.0,1.0,92.74659350213825,266,0.3486714041433769
39.03126992444794,-76.76631772288292,Combustion Turbine,5630872.685756576,817.33511213,564447.5988412752,2113,269.3346067387573
39.03126992444794,-76.76631772288292,Offshore Wind,0.0,368.0,4664.4988744377315,721,6.4694852627430395
39.03126992444794,-76.76631772288292,Onshore Wind,0.0,149.82,56451.40408292151,2884,19.5739958678646
39.03126992444794,-76.76631772288292,Solar PV,0.0,3125.9123409999997,265193.74246539903,815,324.5429494695948
39.031667,-76.016389,Solar PV,0.0,2.0,170.64640532520167,272,0.6273764901661826
39.0339,-75.7233,Landfill Gas,0.0,5.0,3605.0,3605,1.0
39.03719,-98.152993,Combustion Turbine,11828.483700000133,6.9,4974.900000000056,4326,1.150000000000013
39.039444,-76.9825,Combined Cycle,25145.18,20.0,14420.0,2163,6.666666666666667
39.039444,-76.9825,Combustion Turbine,42998.25780000002,34.199999999999996,24658.200000000008,6489,3.800000000000002
39.053139,-121.695873,Combined Cycle,0.0,530.0,0.0,0,0.0
39.055954,-94.392957,Combustion Turbine,150046.26799999998,38.0,27398.0,1442,19.0
39.058056,-77.545,Combined Cycle,101139.34451789423,774.0,30600.628592426925,753,40.63828498330269
39.059167,-87.506111,Fossil Waste,25397.856,12.0,8652.0,2884,3.0
39.0672,-108.509139,Solar PV,0.0,1.6,167.4375891818737,297,0.5637629265382953
39.068747,-88.755547,Combustion Turbine,0.0,7.2,0.0,0,0.0
39.0694,-87.5108,Coal Steam,1090743.6145266898,983.0,348479.30710301787,721,241.66387455133
39.0708,-87.0128,Combustion Turbine,165350.59850000002,174.5,94811.5,2163,32.875
39.0728,-121.3992,Landfill Gas,0.0,3.3,2379.299999999982,1442,1.6499999999999877
39.073315,-93.714748,Combustion Turbine,0.0,47.2,0.0,0,0.0
39.0839,-82.3328,Combustion Turbine,433127.7971708231,825.0,194648.9092006763,1184,65.76098110891057
39.084722,-76.676389,Landfill Gas,0.0,3.0,2163.0,1442,1.5
39.09075566688643,-77.63571887400941,Combustion Turbine,0.0,110.0,0.0,0,0.0
39.0911,-84.8669,Combined Cycle,379004.1869451172,1080.0,132117.93705144402,1842,71.72526441446473
39.094197,-106.352331,Pumped Storage,0.0,230.0,165830.0,1442,115.0
39.094574,-94.411522,Combustion Turbine,117571.08,30.0,21630.0,1442,15.0
39.0948,-93.2104,Solar PV,0.0,2.8,305.30378315584954,300,1.0176792771861651
39.100947,-75.959681,Solar PV,0.0,6.0,511.93921597560507,272,1.882129470498548
39.103333,-88.85898,Combustion Turbine,0.0,45.0,0.0,0,0.0
39.104167,-114.492222,Onshore Wind,0.0,150.0,51465.874943434595,721,71.38124125302996
39.1062,-122.1096,Biomass,80.132,26.0,18746.000000000004,721,26.000000000000004
39.1067,-94.3804,Combustion Turbine,102445.93376878047,39.0,25.06122048921847,2,12.530610244609235
39.109344,-121.60931,Combustion Turbine,62026.83651259588,45.0,11373.898043204246,254,44.77912615434742
39.111944,-94.581111,Coal Steam,0.0,4.8,0.0,0,0.0
39.1128,-84.8036,Coal Steam,2119127.52,1020.0,735420.0,1442,510.0
39.1128,-84.8036,Combustion Turbine,0.0,56.0,0.0,0,0.0
39.117142,-94.288161,Solar PV,0.0,3.0,327.1111962384103,300,1.0903706541280342
39.1194,-97.7086,Combustion Turbine,4839.810000000009,8.0,1084.80000000001,824,1.5000000000000027
39.1228,-94.5606,Combustion Turbine,1322133.5160000045,396.0,285516.000000001,6489,44.00000000000015
39.1228,-93.2064,Combustion Turbine,30499.265902084415,29.3,252.8599426924303,47,2.8373875369343176
39.128056,-119.14,Solar PV,0.0,19.9,935.6973531607294,275,3.40253582967538
39.1281,-119.1322,O/G Steam,0.0,226.0,0.0,0,0.0
39.1306,-94.4778,Coal Steam,727847.8960516269,564.0,178681.58612606546,503,355.2317815627544
39.1306,-94.4778,Combined Cycle,0.0,234.5,0.0,0,0.0
39.1306,-94.4778,Combustion Turbine,0.0,157.2,0.0,0,0.0
39.13199,-87.41383,Solar PV,0.0,5.2,453.29361585921674,296,1.5313973508757321
39.132519,-78.187474,Combustion Turbine,0.0,15.0,0.0,0,0.0
39.1364,-108.7347,Combustion Turbine,60480.63641827039,14.0,6777.002804603236,486,13.944450215232996
39.13667,-121.639846,Combustion Turbine,0.0,48.7,0.0,0,0.0
39.137935,-84.504948,Combustion Turbine,0.0,3.2,0.0,0,0.0
39.137935,-84.504948,O/G Steam,0.0,1.2,0.0,0,0.0
39.1392,-121.6387,Combustion Turbine,49938.60967395337,45.0,17759.305083143445,447,39.729989000320906
39.140833,-78.0975,Landfill Gas,0.0,2.0,1442.0,1442,1.0
39.144369,-76.231644,Solar PV,0.0,1.0,85.32320266260083,272,0.3136882450830913
39.145036,-75.548172,Combustion Turbine,39968.408302633805,43.2,68.91322708930537,3,22.971075696435122
39.1481,-91.8306,Combustion Turbine,0.0,54.0,0.0,0,0.0
39.1492,-94.6381,Combustion Turbine,355142.58,102.0,73542.0,1442,51.0
39.1492,-94.6381,O/G Steam,546641.03,157.0,113197.0,1442,78.5
39.149549,-75.547335,Combined Cycle,28300.70376538201,60.0,16620.245030314654,493,16.856232282266383
39.149549,-75.547335,Combustion Turbine,0.0,44.0,0.0,0,0.0
39.154474,-112.359849,Solar PV,0.0,19.54473025,1959.8916432379704,300,6.532972144126568
39.1625,-112.343,Solar PV,0.0,48.86182563,4899.729108596311,300,16.3324303619877
39.1681,-94.6975,Coal Steam,571068.6507052706,251.0,8152.917046833802,37,220.34910937388653
39.1681,-94.6975,Combustion Turbine,0.0,76.0,0.0,0,0.0
39.174577,-95.731126,Landfill Gas,0.0,5.6000000000000005,4037.60000000001,5047,0.8000000000000019
39.1747,-111.0289,Coal Steam,2273780.4335342883,1361.0,750492.32250756,2163,346.96824896327325
39.1781,-76.5268,Coal Steam,510538.1328996937,303.7594131,83501.65513293172,491,170.06447073916846
39.1781,-76.5268,Combustion Turbine,0.0,12.9,0.0,0,0.0
39.1781,-76.5268,O/G Steam,0.0,523.0,0.0,0,0.0
39.18,-76.5389,Coal Steam,1642356.669742059,1273.0,349940.12498051586,982,356.35450609013833
39.1828,-79.5372,Onshore Wind,0.0,66.0,24926.797169463105,721,34.5725342156215
39.183611,-75.504444,Solar PV,0.0,10.0,853.2320266260075,272,3.13688245083091
39.187195,-75.499396,Combined Cycle,0.0,316.0,0.0,0,0.0
39.1937,-77.1189,Landfill Gas,0.0,1.5,1081.499999999995,1442,0.7499999999999967
39.1992,-96.3086,Combustion Turbine,0.0,14.5,0.0,0,0.0
39.199453,-76.076693,Solar PV,0.0,1.0,85.32320266260083,272,0.3136882450830913
39.2006,-77.4556,Municipal Solid Waste,102475.854,54.0,38934.0,2163,18.0
39.200639,-79.140639,Onshore Wind,0.0,103.0,38900.91073416207,721,53.95410642740925
39.2008,-79.2636,Coal Steam,3290931.467581525,1629.0,1064146.2173759467,2073,513.336332549902
39.2008,-79.2636,Combustion Turbine,23506.516000000003,11.0,7931.0,721,11.0
39.2038,-103.7005,Combustion Turbine,185633.63125150124,134.0,518.1506233375609,9,59.92921861146341
39.2097,-77.4644,Coal Steam,773993.7973302384,519.0,266537.67921650194,1593,167.3180660492793
39.2097,-77.4644,Combustion Turbine,352989.414676754,228.9224012,165053.05126520034,2163,76.30746706666683
39.2175,-79.2094,Onshore Wind,0.0,264.0,99707.18867785227,1442,69.14506843124292
39.223144,-88.758406,Combined Cycle,0.0,610.4,0.0,0,0.0
39.231111,-74.780833,Landfill Gas,0.0,2.1,1514.0999999999865,721,2.0999999999999814
39.237945,-77.293217,Solar PV,0.0,1.4,129.84523090299373,266,0.4881399658007283
39.245833,-120.027222,Combustion Turbine,0.0,12.0,0.0,0,0.0
39.251076,-91.640071,Combustion Turbine,6495.896649189125,11.3,99.2999936181994,9,11.033332624244377
39.2525,-76.735,Solar PV,0.0,1.6,148.39454960342135,266,0.5578742466294035
39.254444,-79.467222,Onshore Wind,0.0,40.0,15107.149799674617,721,20.95305103977062
39.25482,-86.656796,Solar PV,0.0,1.1,95.88903412406512,296,0.3239494396083281
39.266041,-76.629653,Municipal Solid Waste,56654.43119999932,61.199999999999996,44125.19999999947,2163,20.399999999999753
39.279179,-75.623928,Combustion Turbine,0.0,98.0,0.0,0,0.0
39.2794,-88.4772,Combustion Turbine,50620.962,336.0,378.0,9,5.25
39.280833,-76.090833,Solar PV,0.0,1.0,85.32320266260083,272,0.3136882450830913
39.286453,-96.117231,Coal Steam,4188665.660473731,2152.7490086,1044820.3223702342,1469,606.2285234796228
39.287222,-79.434444,Onshore Wind,0.0,10.0,3776.787449918654,721,5.238262759942655
39.291667,-121.669722,Solar PV,0.0,1.298758357,116.30774613441923,287,0.40525347085163493
39.296749,-76.957413,Solar PV,0.0,1.2,111.29591220256584,266,0.41840568497205205
39.297222,-75.982222,Solar PV,0.0,1.0,85.32320266260083,272,0.3136882450830913
39.2986,-76.5636,Combustion Turbine,0.0,60.900000000000006,0.0,0,0.0
39.299722,-76.494167,Non-Fossil Waste,0.0,1.8,1297.7999999999824,1442,0.8999999999999878
39.299722,-76.494167,Solar PV,0.0,0.8,74.19727480171068,266,0.2789371233147018
39.305,-76.901944,Landfill Gas,0.002,1.0,721.0,721,1.0
39.3092,-91.5369,Combustion Turbine,852927.6,600.0,432600.0,5768,75.0
39.310555,-87.992592,Combustion Turbine,0.0,5.4,0.0,0,0.0
39.32378886224567,-111.67820486515595,Combustion Turbine,0.0,10.0,0.0,0,0.0
39.32378886224567,-111.67820486515595,Solar PV,0.0,77.14473025000001,7735.860776938703,600,12.893101294897837
39.3325,-81.3642,Combustion Turbine,0.0,321.29999999999995,0.0,0,0.0
39.334,-102.173,Onshore Wind,0.0,148.4190859,53927.323679723086,721,74.79517847395712
39.337893,-85.506398,Solar PV,0.0,1.1,95.88903412406512,296,0.3239494396083281
39.3383,-102.3533,Onshore Wind,0.0,50.46248922,18335.29005619265,721,25.430360688200626
39.341389,-103.581111,Onshore Wind,0.0,197.8921146,71903.09826385375,721,99.72690466553918
39.341622,-101.705188,Combustion Turbine,0.0,16.1,1874.599999999984,1442,0.3249999999999972
39.3515,-93.5016,Combustion Turbine,0.0,19.5,0.0,0,0.0
39.3528,-84.5183,Combustion Turbine,37238.870605252065,29.0,95.17210689105559,4,23.793026722763898
39.3531,-91.2295,Combustion Turbine,0.0,188.0,0.0,0,0.0
39.353333,-103.474167,Onshore Wind,0.0,198.4857909,72118.80754273075,721,100.02608535746289
39.3561,-102.2431,Combustion Turbine,0.0,100.0,0.0,0,0.0
39.35643474393472,-116.65538515310729,Solar PV,0.0,310.6,38588.781590040504,559,67.96671345813195
39.3582,-99.8417,Combustion Turbine,3101.581000000031,6.2,4470.200000000045,4326,1.0333333333333437
39.3639,-74.4408,Solar PV,0.0,1.948208468,166.22738594415895,1088,0.15278252384573432
39.3661,-122.27,Combined Cycle,140563.73537908203,640.0,8418.938791351138,156,53.967556354814995
39.3716,-76.4405,Solar PV,0.0,2.0,185.4931870042765,532,0.3486714041433769
39.373333,-121.684167,Solar PV,0.0,0.99904489,89.46749702647645,287,0.3117334391166427
39.373333,-121.681667,Solar PV,0.0,2.497612225,223.66874256619076,287,0.7793335977916054
39.373966,-97.127211,Combustion Turbine,0.0,21.7,0.0,0,0.0
39.373966,-97.127211,O/G Steam,22928.72,8.0,5768.0,1442,4.0
39.3757,-74.9654,Combustion Turbine,0.0,183.1,0.0,0,0.0
39.376389,-75.033056,Solar PV,0.0,1.266335505,108.04780093196189,544,0.19861728112492993
39.3792,-111.0781,Coal Steam,1518496.9427277273,909.0,501247.2602199643,1442,347.60558961162576
39.380565,-75.188312,Solar PV,0.0,9.741042345,831.1369301474111,272,3.055650478483129
39.380975,-103.573236,Onshore Wind,0.0,197.8921146,71903.09826385375,721,99.72690466553918
39.382222,-74.4475,Onshore Wind,0.0,7.5,95.06451510402997,721,0.13185092247438276
39.384167,-80.3325,Coal Steam,3860161.5484516686,1954.0,1276452.8598849596,2073,615.7515001857017
39.389728,-76.392006,Landfill Gas,0.0,6.0,3028.1999999999653,4326,0.6999999999999921
39.392138,-87.68513,Combustion Turbine,0.0,16.9,0.0,0,0.0
39.3931,-87.5108,Combined Cycle,0.0,549.0,0.0,0,0.0
39.394414,-101.058372,Combustion Turbine,5793.98733422475,11.7,1562.1666669070094,721,0.3611111111666688
39.3975,-76.2991,Combustion Turbine,0.0,6.2,0.0,0,0.0
39.403001,-101.038202,Combustion Turbine,54197.481,13.0,8138.0,626,13.0
39.404564,-79.291143,Onshore Wind,0.0,30.0,11330.36234975596,721,15.714788279827962
39.4047,-79.29,Onshore Wind,0.0,70.0,26437.51214943059,721,36.6678393195986
39.406944,-101.039444,Solar PV,0.0,1.0,109.0370654128034,300,0.3634568847093447
39.4098,-84.5543,Combustion Turbine,22078.86428337048,12.0,3936.017557942082,348,11.310395281442764
39.4098,-84.5543,O/G Steam,0.0,111.0,0.0,0,0.0
39.411372,-74.530865,Solar PV,0.0,2.922312704,249.341079086885,544,0.45834757185089153
39.415027,-107.157188,Solar PV,0.0,1.5,156.9727398580065,297,0.5285277436296515
39.416111,-74.543889,Solar PV,0.0,8.279885993,706.4663906039686,272,2.5973029066322377
39.4175,-74.973889,Solar PV,0.0,4.188648208,357.3888799335238,272,1.313929705637955
39.4175,-74.542222,Landfill Gas,0.0,5.1,3677.099999999965,2163,1.699999999999984
39.421787,-103.67814,Onshore Wind,0.0,249.3440644,90597.90381390907,721,125.6558998805951
39.421944,-74.639167,Solar PV,0.0,2.337850163,199.47286325244326,272,0.7333561148986885
39.4236,-92.8028,Combustion Turbine,0.0,5.2,0.0,0,0.0
39.4244,-92.4837,Combustion Turbine,0.0,54.0,0.0,0,0.0
39.424444,-75.02,Combustion Turbine,69637.51376254692,60.0,43245.02998017817,721,59.979237143104264
39.42754173753443,-84.16668536166392,Combustion Turbine,0.0,30.6,0.0,0,0.0
39.42757,-76.393562,Solar PV,0.0,2.0,185.4931870042765,532,0.3486714041433769
39.436,-76.22,Solar PV,0.0,13.4,1143.3309156788512,1904,0.6004889263019175
39.43619,-99.27793,Combustion Turbine,307872.4999999999,5.0,3604.999999999999,3605,0.9999999999999997
39.4375,-97.6644,Onshore Wind,0.0,201.0,76683.13079483077,1442,53.17831539169957
39.4375,-74.690556,Solar PV,0.0,1.266335505,108.04780093196196,272,0.39723456224986015
39.439722,-75.043889,Solar PV,0.0,3.019723127,257.6524483499638,272,0.947251648345455
39.441979,-98.690296,Combustion Turbine,6133.95839999997,4.8,3335.9999999999836,4118,0.7999999999999963
39.442836,-76.221761,Combustion Turbine,546696.410400004,412.4,294683.60000000213,3587,82.4800000000006
39.445,-79.03,Onshore Wind,0.0,55.2,20847.866723550964,721,28.915210434883445
39.445,-76.217,Solar PV,0.0,4.0,341.29281065040334,544,0.6273764901661826
39.4472,-94.98,Coal Steam,1957989.5216487306,1582.0,501195.5128571553,1006,498.2062752059197
39.4476,-76.516324,Solar PV,0.0,2.4,222.5918244051317,532,0.41840568497205205
39.449185,-90.614119,Combustion Turbine,0.0,20.1,0.0,0,0.0
39.4492,-84.4611,Combustion Turbine,1152917.105092955,476.0,156128.69646503596,2088,74.77427991620495
39.4494,-75.0928,Landfill Gas,0.0,4.800000000000001,3460.8000000000084,2163,1.6000000000000039
39.451,-75.0578,Combustion Turbine,70732.54223992709,82.4,131.44559981848985,3,43.815199939496615
39.4522,-84.4647,Combustion Turbine,839019.8699520094,566.0,267571.7807752576,3968,67.4324044292484
39.4547,-75.2014,Combustion Turbine,138715.72098938082,78.6,125.38378817637502,6,20.897298029395838
39.4578,-98.1122,Combustion Turbine,26291.815200000055,16.8,12112.800000000025,5047,2.400000000000005
39.460566,-74.68093,Solar PV,0.0,1.363745928,116.35917019504059,272,0.4277910668935316
39.462376,-75.070039,Solar PV,0.0,3.604185668,307.52066418440523,272,1.1305906771485486
39.4625,-75.5358,Combustion Turbine,233672.21760000268,38.4,27686.400000000318,721,38.40000000000044
39.4625,-75.5358,Nuclear,0.0,2328.2,1678632.1999999909,1442,1164.0999999999938
39.4636,-75.0667,Solar PV,0.0,3.993827361,340.76614132204315,544,0.6264083480184617
39.465,-84.3778,Combustion Turbine,318567.3349104247,136.2,69430.93604358472,2060,33.7043378852353
