LAT,LON,PlantType,PLCO2RTA_total,Capacity,Total_generation_Sum,Non_Zero_Hours_Count,Average_generation_p_hour
33.943889,-118.404167,Combustion Turbine,1780210.6368523813,8.4,3001.5758716225837,716,2.0960725360492902
33.944384,-78.011824,Biomass,35339889.984,96.0,69216.0,4326,16.0
33.9461,-116.6769,Onshore Wind,0.0,49.20534218,16177.997840835247,721,22.43827717175485
33.9486,-85.2769,Combustion Turbine,215582237.2507292,448.1,158930.8566170219,1631,110.51563793896526
33.954444,-88.9925,Landfill Gas,0.0,1.6,1153.6000000000029,721,1.6000000000000039
33.9597,-78.0114,Nuclear,0.0,1870.0,1347599.3428468877,1442,934.5349118216975
33.961539730461034,-84.02322663920351,Landfill Gas,0.0,1.6,1153.6000000000029,1442,0.8000000000000019
33.9617,-117.455897,Fuel Cell,94831.4640000002,1.4,168.00000000000037,120,1.400000000000003
33.9636,-117.4528,Combustion Turbine,106995099.8455569,196.0,85737.23766453641,1749,48.815444762124834
33.965617,-117.659059,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
33.96839,-81.7829,Solar PV,0.0,6.8,745.1445250303349,299,2.4921221572920897
33.9716,-118.0481,Landfill Gas,10070.470217380573,1.825396825,1316.1111108249954,1442,0.9126984124999968
33.9716,-103.8604,Onshore Wind,0.0,120.0,47781.650349654075,721,66.27135970825807
33.977922,-118.2587,Solar PV,0.0,10.53327866,1159.3156958969134,287,4.039427511835935
33.97819,-117.38514,Solar PV,0.0,7.287705522,706.6520986435419,285,2.479481047872077
33.980254,-81.04067,Combustion Turbine,22195681.424000006,28.0,9352.000000000002,668,14.000000000000004
33.985244,-117.700826,Solar PV,0.0,0.998315824,96.80165725810681,570,0.1698274688738716
33.989626,-117.680911,Combined Cycle,5698473.255255271,29.0,6561.478242590187,558,11.758921581702843
33.9986,-118.2219,Combined Cycle,83533982.02002963,134.0,84706.57513968834,1905,44.465393774114624
33.9986,-118.2219,Combustion Turbine,5342888.284225536,10.8,3423.705948725702,636,5.38318545397123
34.0053,-117.5604,Combustion Turbine,7980034.062,49.0,6566.0,134,49.0
34.008661,-117.845603,Solar PV,0.0,1.47662785,162.52089199959633,287,0.5662748850160151
34.008709,-117.944864,Combustion Turbine,231625825.5476156,485.0,207966.32824813793,2148,58.091153141937966
34.0128,-85.9708,O/G Steam,0.0,130.0,0.0,0,0.0
34.0158,-95.3206,Coal Steam,0.0,440.0,0.0,0,0.0
34.0233,-118.0241,Landfill Gas,0.0,32.66129032,23548.790320720145,1442,16.3306451600001
34.0256,-82.5953,Pumped Storage,0.0,328.0,236488.0,2884,82.0
34.026944,-118.224167,Solar PV,0.0,0.984418567,108.34726136975164,287,0.3775165901385074
34.030119,-117.517753,Solar PV,0.0,1.99663165,193.60331471014368,285,0.6793098761759427
34.030318,-118.47844,Combustion Turbine,1057438.7423714437,1.0,714.660921814907,716,0.9981297790710992
34.031667,-117.571944,Solar PV,0.0,1.4974737359999999,145.2024858871602,855,0.1698274688738716
34.0325,-117.608889,Fuel Cell,179502.414000001,1.0,318.0000000000018,1590,0.20000000000000115
34.0325,-117.569166,Solar PV,0.0,0.998315824,96.80165725810681,570,0.1698274688738716
34.033206,-117.906129,Landfill Gas,1844.8402378188482,2.627027027,1894.08648646699,721,2.6270270269999862
34.03527,-117.5341,Solar PV,0.0,0.998315825,96.80165735507184,285,0.33965493808797137
34.03821,-102.665242,Onshore Wind,0.0,288.7213334,114963.18167503896,721,159.44962784332725
34.038433,-117.565802,Solar PV,0.0,2.994947475,290.4049720652155,285,1.018964814263914
34.039722,-117.606667,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.040278,-118.148056,Solar PV,0.0,0.79865266,77.44132588405745,570,0.1358619752351885
34.041389,-117.573055,Solar PV,0.0,1.996631648,193.60331451621363,1140,0.1698274688738716
34.0414,-117.3603,Combustion Turbine,7989486.518400021,40.8,5956.800000000016,146,40.800000000000104
34.041944,-117.565,Solar PV,0.0,1.996631648,193.60331451621363,1140,0.1698274688738716
34.042222,-117.561666,Solar PV,0.0,0.499157912,48.40082862905341,285,0.1698274688738716
34.042222,-117.361667,Solar PV,0.0,0.998315825,96.80165735507184,285,0.33965493808797137
34.042267,-83.397721,Combustion Turbine,254022713.55474803,746.6,165278.54658632595,2198,64.95493172654452
34.042778,-117.571666,Solar PV,0.0,0.998315824,96.80165725810681,570,0.1698274688738716
34.043056,-117.098889,Solar PV,0.0,1.297810572,125.84215451311091,285,0.4415514193442488
34.043889,-117.531111,Solar PV,0.0,0.998315825,96.80165735507184,285,0.33965493808797137
34.05,-117.596111,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.0556,-81.2172,O/G Steam,0.0,250.0,0.0,0,0.0
34.0564,-118.2436,Combined Cycle,0.0,23.6,0.0,0,0.0
34.0578,-118.229722,Solar PV,0.0,1.18130228,130.01671359967702,287,0.4530199080128119
34.060333,-101.187628,Onshore Wind,0.0,180.90685973,0.0,0,0.0
34.0606,-117.3533,Combustion Turbine,31878189.21856838,38.0,19741.88509704504,2144,9.207968795263545
34.0609,-117.3532,Combustion Turbine,30007665.34750846,38.0,19741.88509704504,2144,9.207968795263545
34.068603159313135,-102.82982671296288,Onshore Wind,0.0,76.99235557,30656.848445349824,721,42.51990075637978
34.0692,-118.4439,Combined Cycle,5588094.9625,36.0,8987.5,719,4.166666666666667
34.071389,-118.196111,Solar PV,0.0,1.279744136,140.85143965960864,287,0.49077156675821826
34.072778,-117.503333,Solar PV,0.0,3.494105384,338.80580040337384,1995,0.1698274688738716
34.075,-118.36,Solar PV,0.0,1.575069706,173.35561805952807,287,0.6040265437614218
34.075,-117.516944,Solar PV,0.0,1.4974737359999999,145.2024858871602,855,0.1698274688738716
34.075833,-117.241388,Solar PV,0.0,3.494105384,338.80580040337384,1995,0.1698274688738716
34.079167,-117.516666,Solar PV,0.0,3.494105384,338.80580040337384,1995,0.1698274688738716
34.08,-117.2114,Solar PV,0.0,1.996631648,193.60331451621363,1140,0.1698274688738716
34.080556,-101.323611,Onshore Wind,0.0,179.471091,0.0,0,0.0
34.080833,-117.520277,Solar PV,0.0,2.49578956,242.00414314526705,1425,0.1698274688738716
34.081111,-117.228056,Solar PV,0.0,4.99157912,484.0082862905341,2850,0.1698274688738716
34.0818,-117.2418,Combined Cycle,1566513.8944766046,972.0,1748.4272603527456,30,58.28090867842485
34.083333,-117.516388,Solar PV,0.0,1.4974737359999999,145.2024858871602,855,0.1698274688738716
34.083499,-117.23557,Solar PV,0.0,3.494105384,338.80580040337384,1995,0.1698274688738716
34.084722,-117.529444,Onshore Wind,0.0,0.986079002,324.20837369429285,721,0.4496648733624034
34.085556,-117.233611,Solar PV,0.0,1.4974737359999999,145.2024858871602,855,0.1698274688738716
34.086111,-117.2275,Solar PV,0.0,2.49578956,242.00414314526705,1425,0.1698274688738716
34.086276,-117.230571,Solar PV,0.0,2.49578956,242.00414314526705,1425,0.1698274688738716
34.088408,-117.245839,Fuel Cell,163117.56678945236,1.0,288.9731958649083,289,0.9999072521277104
34.0903,-117.5343,Combustion Turbine,18342327.322354864,49.0,13959.854393260899,285,48.98194523951193
34.093333,-117.319444,Solar PV,0.0,2.495789562,242.00414333919707,285,0.8491373450498143
34.093684,-117.551044,Fuel Cell,163117.56678945236,1.0,288.9731958649083,289,0.9999072521277104
34.094167,-117.274166,Solar PV,0.0,3.494105384,338.80580040337384,1995,0.1698274688738716
34.094279,-117.400113,Solar PV,0.0,0.998315824,96.80165725810681,570,0.1698274688738716
34.094695,-117.266831,Solar PV,0.0,0.898484242,87.12149157108225,285,0.3056894441090605
34.097728,-117.544529,Solar PV,0.0,0.998315825,96.80165735507184,285,0.33965493808797137
34.100278,-117.552778,Solar PV,0.0,1.796968485,174.24298323912925,285,0.6113788885583482
34.102943,-99.118746,Onshore Wind,0.0,228.5741327,84964.6386387859,721,117.84277203715104
34.102996,-80.790494,Landfill Gas,0.0,8.2,5912.199999999953,2163,2.7333333333333116
34.105,-101.0986,Onshore Wind,0.0,51.14926094,0.0,0,0.0
34.108618,-117.782246,Solar PV,0.0,2.9532557,325.04178399919294,574,0.5662748850160156
34.1256,-84.9222,Coal Steam,3441634045.0157623,3232.0,1567497.0054142978,2836,552.7140357596255
34.126,-118.1494,Combined Cycle,22442302.770870127,84.0,19005.66111646813,558,34.0603245814841
34.126,-118.1494,Combustion Turbine,92204143.53491598,151.60000000000002,78084.71008747804,2015,37.348559078401586
34.1283,-118.206903,Solar PV,0.0,0.984418567,108.34726136975164,287,0.3775165901385074
34.131111,-117.421666,Solar PV,0.0,1.996631648,193.60331451621363,1140,0.1698274688738716
34.131214,-117.425324,Solar PV,0.0,5.9898949439999996,580.8099435486408,3420,0.1698274688738716
34.136111,-118.701944,Solar PV,0.0,0.984418567,108.34726136975164,287,0.3775165901385074
34.1414,-119.1831,Combustion Turbine,10406519.756645823,29.0,15908.071890996815,551,28.87127384935901
34.145,-118.390833,Fuel Cell,161213.4888000005,2.4000000000000004,285.6000000000009,714,0.06666666666666687
34.1497,-79.5606,Biomass,3686608.4038000023,82.6,59554.600000000035,1442,41.300000000000026
34.1497,-79.5606,Non-Fossil Waste,0.0,15.3,11031.299999999934,721,15.299999999999908
34.1497,-79.5606,O/G Steam,0.0,5.6,0.0,0,0.0
34.1511,-118.7236,Landfill Gas,0.0,8.171428572,5891.600000411979,2163,2.7238095239999907
34.1556,-118.2782,Combined Cycle,29671864.56,110.0,18694.0,719,6.5
34.1556,-118.2782,Combustion Turbine,0.0,48.0,0.0,0,0.0
34.157222,-116.234444,Solar PV,0.0,18.46884276,1790.8306608264174,285,6.283616353776903
34.161951,-119.047916,Combined Cycle,11365246.231995538,28.3,14010.809270967418,1087,14.12833702839872
34.1661,-102.4114,O/G Steam,0.0,283.0,0.0,0,0.0
34.171944,-116.1525,Solar PV,0.0,11.78012673,1142.2595563050224,285,4.007928267736921
34.174167,-116.152778,Solar PV,0.0,1.99663165,193.60331471014368,285,0.6793098761759427
34.1764,-118.3147,O/G Steam,0.0,99.0,0.0,0,0.0
34.1772,-118.3147,Combustion Turbine,0.0,48.0,0.0,0,0.0
34.1786,-118.3153,Combined Cycle,0.0,301.0,0.0,0,0.0
34.179722,-119.083056,Combustion Turbine,7858274.030992347,13.200000000000001,7817.972383356146,1787,4.35718470234585
34.181042,-80.267777,Landfill Gas,0.0,10.6,7642.5999999999,2884,2.6499999999999653
34.183,-90.5621,Combustion Turbine,123439258.03450584,308.0,78505.82248731259,1036,71.33704134787273
34.183611,-118.574722,Solar PV,0.0,1.870395276,205.85979645944713,287,0.7172815207646241
34.1845,-90.562662,Combined Cycle,19801268.46118848,42.0,29546.591036001977,2131,13.984804565071107
34.1845,-90.562662,O/G Steam,0.0,7.5,0.0,0,0.0
34.185833,-117.324167,Fuel Cell,346925.1057999971,1.4,614.5999999999949,439,1.3999999999999884
34.186494,-102.56999,Coal Steam,1636321336.087462,1067.0,693292.4569202769,1432,484.14277717896437
34.192222,-116.090278,Solar PV,0.0,8.485684512,822.8140874696277,285,2.887066973577641
34.194444,-118.39028,Pumped Storage,0.0,3.6,2595.599999999965,1442,1.7999999999999756
34.1958,-119.1664,Combustion Turbine,14558763.212909453,48.5,16432.37740744748,349,47.08417595257157
34.196,-119.1667,Combustion Turbine,28053848.644892506,70.9,36834.20140474972,1072,34.36026250443071
34.196962,-101.381494,Onshore Wind,0.0,269.2066365,0.0,0,0.0
34.205556,-119.246944,Combustion Turbine,38709375.90557062,49.0,31544.101667659983,647,48.7544075234312
34.2089,-119.13,Solar PV,0.0,0.799235912,71.57399762118109,287,0.24938675129331392
34.211913,-93.110963,Pumped Storage,0.0,28.0,20188.0,721,28.0
34.2181,-91.9025,Combined Cycle,69998000.205,192.0,104545.0,721,72.5
34.23214103526661,-77.88468212816187,Combined Cycle,286074356.0425796,607.0,332259.30184689705,1998,166.29594687031886
34.236667,-118.565833,Solar PV,0.0,0.984418567,108.34726136975164,287,0.3775165901385074
34.237222,-116.054167,Combustion Turbine,4596240.384226704,14.1,7734.614264243253,1653,4.679137485930583
34.244991,-118.391327,Combined Cycle,0.0,513.0,0.0,0,0.0
34.244991,-118.391327,Combustion Turbine,0.0,43.0,0.0,0,0.0
34.248889,-118.483333,Solar PV,0.0,3.445464983,379.21541462903735,287,1.321308064909538
34.2506,-116.9025,Combustion Turbine,4689156.969138354,8.4,4363.995653031014,3752,1.1631118478227644
34.2572,-82.6097,Combustion Turbine,0.0,1.0,0.0,0,0.0
34.2642,-81.3308,Combustion Turbine,94347709.45780392,69.0,48925.35808569064,2852,17.154753886988303
34.283056,-77.985278,Combustion Turbine,53320481.28,90.0,63360.0,1408,45.0
34.2867,-77.9814,Solar PV,0.0,1.199275158,131.41666441008678,299,0.43952061675614307
34.29,-99.364722,Onshore Wind,0.0,134.5605981,50018.31334777896,721,69.37352752812616
34.290189,-77.975668,Solar PV,0.0,1.599033544,175.2222192134491,299,0.586027489008191
34.2925,-118.389444,Landfill Gas,0.0,2.627027028,1894.086487187983,1442,1.3135135139999883
34.29321115005885,-111.66463907125078,Combustion Turbine,0.0,705.5,0.0,0,0.0
34.29321115005885,-111.66463907125078,Solar PV,0.0,180.0,21581.7359799035,300,71.93911993301167
34.29759,-92.868344,Combined Cycle,0.0,608.0,0.0,0,0.0
34.2983,-81.3153,Nuclear,0.0,971.0,699742.7603766461,721,970.5170046832817
34.302778,-78.835833,Solar PV,0.0,4.797100632,525.6666576403471,299,1.7580824670245723
34.3061,-81.3308,Pumped Storage,0.0,576.0,415296.0,5768,72.0
34.309261,-78.831433,Solar PV,0.0,4.897040229,536.6180463959773,299,1.7947091852708272
34.309722,-79.014444,Solar PV,0.0,4.797100632,525.6666576403471,299,1.7580824670245723
34.311111,-101.251111,Onshore Wind,0.0,179.471091,0.0,0,0.0
34.3186,-109.1639,Coal Steam,1369477113.171042,1625.0,599902.9771240366,2824,212.43023269264754
34.3186,-109.1639,Solar PV,3667688.38580613,13.4,1606.6403451705928,900,1.7851559390784366
34.318997,-78.20905,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.319722,-118.430833,Solar PV,0.0,2.165720846,238.36397485936666,287,0.8305364977678281
34.32,-79.917,Solar PV,0.0,10.0,1095.8007721034337,299,3.6648855254295443
34.32131567029594,-118.22455731653575,Combined Cycle,89351309.15999998,510.0,86279.99999999999,1438,29.999999999999996
34.323889,-78.691944,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.324656,-78.764901,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.325278,-78.793056,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.326242,-118.44477,Combustion Turbine,0.0,5.4,0.0,0,0.0
34.3356,-89.9275,Combined Cycle,16867923.97616815,858.0,18436.783643530758,630,29.264735942112313
34.335678,-118.519188,Landfill Gas,0.0,20.0,14420.0,3605,4.0
34.3375,-78.521944,Solar PV,0.0,4.897040229,536.6180463959773,299,1.7947091852708272
34.343875,-85.866103,Landfill Gas,0.0,4.800000000000001,3460.8000000000084,2163,1.6000000000000039
34.347734,-82.774478,Combined Cycle,247092265.7612138,460.0,251794.52858249185,1998,126.02328757882474
34.347734,-82.774478,Combustion Turbine,102430410.7801383,517.0,104379.70170956441,1411,44.187310084435744
34.35058892743861,-82.96402556200111,Combustion Turbine,33661145.350312494,293.7,24077.676368924185,212,113.57394513643484
34.355538,-85.303942,Pumped Storage,0.0,1035.0,746235.0,2163,345.0
34.36,-103.0667,Onshore Wind,0.0,1.9,756.542797202856,2163,0.34976550957136204
34.363389,-86.223889,Combustion Turbine,0.0,3.6,0.0,0,0.0
34.38407,-118.494882,Combustion Turbine,13077524.677499006,39.2,20365.313047478234,1072,18.997493514438652
34.386944,-97.136944,Onshore Wind,0.0,98.85820896,33152.72754473631,721,45.98159160157602
34.398059,-116.865517,Solar PV,0.0,9.983158249,968.0165734537541,285,3.3965493805394877
34.4017,-80.1589,Nuclear,0.0,741.0,533995.2476200769,721,740.6314114009388
34.408333,-116.8625,Solar PV,0.0,19.9663165,1936.0331471014372,285,6.7930987617594285
34.413056,-117.470833,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.415278,-117.47,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.4175,-117.469722,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.4185,-80.1657,Combustion Turbine,1117280493.804243,614.99999996,436073.84377887944,7843,55.60038808859868
34.4213632365329,-106.10837614027237,Coal Steam,71003304.13098449,247.0,29892.8645634712,323,92.54756830796038
34.4213632365329,-106.10837614027237,Combined Cycle,0.0,4.3,0.0,0,0.0
34.4213632365329,-106.10837614027237,Onshore Wind,0.0,271.4,108066.16587413425,721,149.88372520684362
34.4228,-92.1406,Coal Steam,1056812058.1985871,1632.0,461178.63581991685,1364,338.1075042668012
34.4297,-92.8317,Combined Cycle,0.0,641.5,0.0,0,0.0
34.431664,-118.642855,Landfill Gas,0.0,6.603174604,4760.8888894839365,1442,3.3015873019999558
34.432267,-101.237233,Onshore Wind,0.0,134.6033183,0.0,0,0.0
34.4341,-92.9049,O/G Steam,498977653.72,520.0,374920.0,721,520.0
34.435,-117.378056,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.439722,-91.44,Solar PV,0.0,81.0,8664.855620133001,282,30.72643836926596
34.44128,-82.3652,Combustion Turbine,0.0,2.4,0.0,0,0.0
34.446111,-97.269722,Onshore Wind,0.0,148.2873134,49729.091303690206,721,68.97238738375896
34.466667,-105.9625,Onshore Wind,0.0,100.0,36319.82834899107,721,50.37424181552159
34.471389,-117.562222,Solar PV,0.0,0.998315825,96.80165735507184,285,0.33965493808797137
34.473889,-117.562778,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.476111,-79.0975,Solar PV,0.0,3.497885878,383.2986045842099,299,1.2819351323886619
34.48017,-117.257938,Solar PV,0.0,0.998315825,96.80165735507184,285,0.33965493808797137
34.496944,-117.145,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.496944,-79.048889,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.497778,-117.471111,Solar PV,0.0,4.991579125,484.0082867753593,285,1.6982746904398571
34.499,-78.653,Solar PV,0.0,1.99879193,219.02777401681115,299,0.732534361260238
34.500008,-78.689167,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.501111,-117.466667,Solar PV,0.0,4.991579125,484.0082867753593,285,1.6982746904398571
34.503158,-110.334953,Biomass,13989.418800000181,22.2,16006.200000000208,721,22.200000000000287
34.508056,-117.387222,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.509128,-79.135875,Solar PV,0.0,6.496073773,711.8402656094265,299,2.3807366742790186
34.509167,-117.154444,Solar PV,0.0,0.998315825,96.80165735507184,285,0.33965493808797137
34.509444,-117.387222,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.511389,-117.387222,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.511889,-117.922819,Solar PV,0.0,9.351976382,1029.2989825173613,287,3.586407604590109
34.51231,-117.47753,Solar PV,0.0,19.9663165,1936.0331471014372,285,6.7930987617594285
34.512778,-117.387222,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.5136,-91.5331,Biomass,658355.6622641046,3.555555556,2563.5555558759684,1442,1.7777777779999782
34.52,-79.13,Solar PV,0.0,3.99758386,438.0555480336223,299,1.465068722520476
34.524444,-79.104444,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.529939215285495,-102.7844494009575,Onshore Wind,0.0,325.6502946,0.0,0,0.0
34.529956,-78.304811,Solar PV,0.0,50.76931502,5563.305459807845,299,18.606372775277073
34.53004465953137,-102.2617081586194,Onshore Wind,0.0,527.6450075,0.0,0,0.0
34.535,-78.813056,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.539425,-78.755394,Solar PV,0.0,34.97885878,3832.9860458420976,299,12.819351323886615
34.541,-117.061,Solar PV,0.0,19.9663165,1936.0331471014372,285,6.7930987617594285
34.5431,-98.3244,Combined Cycle,212119613.16000003,260.0,187460.0,2163,86.66666666666667
34.543889,-79.30219,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.545,-117.191944,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.547761,-78.817652,Solar PV,0.0,4.797100632,525.6666576403471,299,1.7580824670245723
34.548056,-117.464444,Solar PV,0.0,2.994947474,290.4049719682508,570,0.5094824069618434
34.550833,-117.435277,Solar PV,0.0,9.983158249,968.0165734537541,285,3.3965493805394877
34.551111,-117.191111,Solar PV,0.0,1.5,190.34869935680422,308,0.6180152576519617
34.553056,-117.456944,Solar PV,0.0,1.497473737,145.2024859841254,285,0.5094824069618434
34.5567,-81.4919,Combustion Turbine,0.0,4.8,0.0,0,0.0
34.557222,-117.3775,Solar PV,0.0,26.954527275,2613.6447485869403,570,4.585341664187614
34.561146,-79.28097,Solar PV,0.0,4.897040229,536.6180463959773,299,1.7947091852708272
34.561944,-117.307222,Onshore Wind,0.0,3.155452806,1037.4667956902222,1442,0.7194637972886423
34.5644,-117.6933,Solar PV,0.0,1.197978988,116.16198863215621,1140,0.10189648125627737
34.5739,-82.4621,Landfill Gas,0.0,3.0,2163.0,1442,1.5
34.575311,-102.474698,Onshore Wind,0.0,247.6701056,0.0,0,0.0
34.5789,-109.2708,Coal Steam,710074032.5319526,759.0,280200.8366997806,1412,198.44251890919304
34.581944,-78.94,Solar PV,0.0,4.29740265,470.90971419093427,299,1.5749488768927566
34.582222,-117.341667,Solar PV,0.0,1.99663165,193.60331471014368,285,0.6793098761759427
34.582598,-106.682975,Solar PV,0.0,9.9,1379.7450316494267,300,4.599150105498089
34.583119,-79.031836,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.583333,-117.340278,Solar PV,0.0,1.99663165,193.60331471014368,285,0.6793098761759427
34.584444,-117.341389,Solar PV,0.0,1.498567335,134.20124553971448,287,0.46760015867496335
34.585833,-113.177222,Solar PV,0.0,14.96465182,1794.2398033912348,300,5.980799344637449
34.587237,-118.656638,Pumped Storage,0.0,1623.0,1170183.0,4326,270.5
34.587538,-78.97552,Combustion Turbine,0.0,124.0,0.0,0,0.0
34.59,-78.9968,Biomass,12810710.119199837,34.8,25090.79999999968,1442,17.39999999999978
34.5923,-92.2166,Combined Cycle,0.0,548.0,0.0,0,0.0
34.5953,-117.3647,Combined Cycle,162631358.00569022,807.3,182657.978801485,1116,163.67202401566757
34.5975,-117.2,Solar PV,0.0,0.898484242,87.12149157108225,285,0.3056894441090605
34.599444,-117.932778,Solar PV,0.0,4.922092833,541.7363066286337,287,1.8875829499255528
34.6,-78.97,Solar PV,0.0,1.99879193,219.02777401681115,299,0.732534361260238
34.600231,-117.94751,Solar PV,0.0,2.9532557,325.04178399919266,287,1.1325497700320302
34.600833,-117.642222,Solar PV,0.0,1.996631649,193.60331461317878,570,0.3396549379178575
34.6022,-82.435,Combined Cycle,352472489.15230525,753.0,412176.69570134004,1998,206.2946424931632
34.6022,-82.435,Combustion Turbine,50871052.36434124,84.0,59487.93995472279,1425,41.74285508147925
34.6022,-82.435,O/G Steam,0.0,170.0,0.0,0,0.0
34.605,-79.785,Non-Fossil Waste,0.0,34.2,24658.200000000317,1442,17.10000000000022
34.6062,-110.1734,Onshore Wind,0.0,65.1,19193.90000533599,721,26.621220534446586
34.61,-77.924167,Solar PV,0.0,4.996979825,547.5694350420284,299,1.8313359031505967
34.611549,-106.732234,Combustion Turbine,0.0,144.3,0.0,0,0.0
34.611944,-77.928889,Solar PV,0.0,4.897040229,536.6180463959773,299,1.7947091852708272
34.6121,-84.6733,Pumped Storage,0.0,286.0,206206.0,1442,143.0
34.613056,-117.938889,Solar PV,0.0,9.844185665,1083.4726131472062,287,3.775165899467617
34.613602,-117.93439,Solar PV,0.0,1.968837133,216.69452262944134,287,0.7550331798935238
34.61577,-81.818661,Landfill Gas,0.0,2.4,1730.4000000000199,1442,1.2000000000000137
34.616111,-106.815,Combustion Turbine,0.0,41.0,0.0,0,0.0
34.618861,-117.939444,Solar PV,0.0,1.968837133,216.69452262944134,287,0.7550331798935238
34.623056,-117.1125,Onshore Wind,0.0,2.958237004,972.6251204253076,1442,0.674497309587592
34.623611,-87.101111,Landfill Gas,0.0,1.6,1153.6000000000029,1442,0.8000000000000019
34.6292,-87.0214,Combined Cycle,13750811.851390319,725.0,15578.86729785525,420,37.09254118536964
34.63566,-104.04733,Onshore Wind,0.0,204.0,74092.44983194188,721,102.76345330366419
34.6397,-87.0639,Combined Cycle,12699767.539023267,749.0,16094.581525646317,420,38.3204322039198
34.643889,-118.163056,Solar PV,0.0,3.9376742670000002,433.38904536894427,861,0.5033554533901792
34.647778,-118.061111,Solar PV,0.0,3.9376742670000002,433.38904536894427,861,0.5033554533901792
34.648889,-118.076667,Solar PV,0.0,19.68837133,2166.9452262944124,287,7.550331798935234
34.649444,-112.4275,Solar PV,0.0,10.77454931,1291.8526583937298,300,4.306175527979099
34.650556,-118.051944,Solar PV,0.0,1.47662785,162.52089199959633,287,0.5662748850160151
34.651111,-105.461667,Onshore Wind,0.0,298.0,108233.08847999346,721,150.11524061025446
34.65434,-117.971004,Solar PV,0.0,1.279744136,140.85143965960864,287,0.49077156675821826
34.654347,-117.973103,Solar PV,0.0,1.279744136,140.85143965960864,287,0.49077156675821826
34.655,-118.051111,Solar PV,0.0,1.968837134,216.69452273950327,574,0.3775165901385074
34.655556,-118.280722,Solar PV,0.0,49.22092833,5417.363066286337,287,18.87582949925553
34.655694,-118.298166,Solar PV,0.0,83.67557815,9209.51721147609,287,32.08891014451599
34.65724,-83.03832,Combustion Turbine,0.0,2.4,0.0,0,0.0
34.6584,-112.4008,Solar PV,0.0,2.095051255,251.1935724987525,300,0.837311908329175
34.6596,-110.2842,Onshore Wind,0.0,63.0,18574.74194064775,721,25.762471484948335
34.66072,-118.081152,Solar PV,0.0,2.9532557,325.04178399919266,287,1.1325497700320302
34.6608,-118.0836,Solar PV,0.0,1.47662785,162.52089199959633,287,0.5662748850160151
34.665556,-118.288056,Solar PV,0.0,1.47662785,162.52089199959633,287,0.5662748850160151
34.665556,-118.286944,Solar PV,0.0,1.47662785,162.52089199959633,287,0.5662748850160151
34.6675,-102.577778,Onshore Wind,0.0,206.7506968,0.0,0,0.0
34.668889,-118.061389,Solar PV,0.0,1.47662785,162.52089199959633,287,0.5662748850160151
34.67137121627532,-120.01509962618677,Combustion Turbine,3641571.235452348,9.0,3040.2798818245074,1014,2.9986049325421793
34.67137121627532,-120.01509962618677,Landfill Gas,0.0,1.313513514,947.0432435939915,721,1.3135135139999883
34.681667,-118.324722,Solar PV,0.0,19.68837133,2166.9452262944124,287,7.550331798935234
34.682222,-117.3475,Solar PV,0.0,19.9663165,1936.0331471014372,285,6.7930987617594285
34.682883,-97.829283,Onshore Wind,0.0,247.0466642,82848.66613730097,721,114.9079974165062
34.6831,-95.9349,Combined Cycle,0.0,1178.4,0.0,0,0.0
34.686944,-118.311722,Solar PV,0.0,4.922092833,541.7363066286337,287,1.8875829499255528
34.6875,-82.9525,Combustion Turbine,0.0,9.0,0.0,0,0.0
34.688889,-118.320278,Solar PV,0.0,9.844185665,1083.4726131472062,287,3.775165899467617
34.689167,-118.324722,Solar PV,0.0,19.68837133,2166.9452262944124,287,7.550331798935234
34.691,-118.221,Onshore Wind,0.0,1.9,703.4480068406755,721,0.975656042774862
34.694839,-118.28769,Solar PV,0.0,19.68837133,2166.9452262944124,287,7.550331798935234
